Country,MarketSegment,ArrivalDateMonth,DepositType,CustomerType,LeadTime,ArrivalDateYear,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,RequiredCarParkingSpaces,IsCanceled
USA,Online TA,August,No Deposit     ,Transient,29,2017,31,3,0,0
FRA,Online TA,August,No Deposit     ,Transient,188,2017,31,1,0,0
GBR,Direct,August,No Deposit     ,Transient,216,2017,33,13,0,1
AZE,Direct,July,No Deposit     ,Transient,178,2017,30,24,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient-Party,220,2017,35,27,0,1
PRT,Offline TA/TO,August,No Deposit     ,Group,50,2017,35,30,0,1
PRT,Online TA,July,No Deposit     ,Transient,169,2017,31,31,0,0
GBR,Offline TA/TO,July,No Deposit     ,Contract,77,2017,30,28,0,0
LUX,Online TA,July,No Deposit     ,Transient,188,2017,30,28,0,0
PRT,Online TA,July,No Deposit     ,Transient,193,2017,31,31,0,0
ESP,Direct,July,No Deposit     ,Transient,40,2017,31,30,0,0
GBR,Online TA,July,No Deposit     ,Transient,48,2017,31,30,0,0
ESP,Online TA,August,No Deposit     ,Transient,29,2017,31,2,0,0
PRT,Direct,July,No Deposit     ,Transient,178,2017,30,28,0,0
ESP,Online TA,August,No Deposit     ,Transient-Party,212,2017,33,17,0,1
PRT,Online TA,July,No Deposit     ,Transient,169,2017,31,31,0,0
PRT,Online TA,July,No Deposit     ,Transient,5,2017,31,31,1,0
ESP,Online TA,August,No Deposit     ,Transient,15,2017,33,16,0,1
USA,Direct,July,No Deposit     ,Transient,112,2017,31,30,0,0
PRT,Online TA,August,No Deposit     ,Transient,6,2017,31,2,0,0
PRT,Direct,July,No Deposit     ,Transient,95,2017,31,30,1,0
PRT,Online TA,July,No Deposit     ,Transient,60,2017,31,31,0,0
ESP,Online TA,August,No Deposit     ,Transient,16,2017,33,15,0,1
GBR,Offline TA/TO,August,No Deposit     ,Transient-Party,5,2017,31,3,0,0
PRT,Direct,July,No Deposit     ,Transient,178,2017,31,30,1,0
IRL,Online TA,July,No Deposit     ,Transient,87,2017,30,25,0,0
PRT,Direct,July,No Deposit     ,Transient,207,2017,31,31,1,0
PHL,Online TA,August,No Deposit     ,Transient,29,2017,31,4,0,1
USA,Direct,August,No Deposit     ,Transient,0,2017,31,4,0,0
GBR,Offline TA/TO,August,No Deposit     ,Transient-Party,5,2017,31,3,0,0
PRT,Online TA,July,No Deposit     ,Transient,169,2017,31,31,0,0
USA,Online TA,August,No Deposit     ,Transient,74,2017,35,30,0,1
ESP,Online TA,August,No Deposit     ,Transient-Party,212,2017,33,17,0,1
ESP,Online TA,August,No Deposit     ,Transient,97,2017,31,1,0,0
NOR,Online TA,August,No Deposit     ,Transient,198,2017,32,9,0,1
USA,Direct,August,No Deposit     ,Transient,76,2017,33,18,0,1
CHE,Direct,July,No Deposit     ,Transient,169,2017,30,29,0,0
PRT,Direct,July,No Deposit     ,Transient,114,2017,30,27,1,0
CN,Online TA,August,No Deposit     ,Transient-Party,230,2017,31,1,0,0
ESP,Online TA,August,No Deposit     ,Transient,16,2017,33,15,0,1
CN,Online TA,August,No Deposit     ,Transient-Party,230,2017,31,1,0,0
PRT,Online TA,July,No Deposit     ,Transient,321,2017,31,31,1,0
GBR,Offline TA/TO,July,No Deposit     ,Contract,63,2017,30,24,0,0
ESP,Online TA,August,No Deposit     ,Transient,16,2017,33,15,0,1
PRT,Online TA,July,No Deposit     ,Transient,169,2017,31,31,0,0
PRT,Direct,July,No Deposit     ,Transient,182,2017,31,31,0,0
CN,Online TA,August,No Deposit     ,Transient-Party,230,2017,31,1,0,0
PRT,Online TA,July,No Deposit     ,Transient,74,2017,31,31,0,0
FRA,Online TA,July,No Deposit     ,Transient,124,2017,31,30,0,0
POL,Offline TA/TO,July,No Deposit     ,Contract,181,2017,31,31,0,0
CN,Offline TA/TO,July,No Deposit     ,Transient,229,2017,31,30,0,0
ESP,Online TA,July,No Deposit     ,Transient-Party,25,2017,30,29,0,0
GBR,Offline TA/TO,July,No Deposit     ,Transient,185,2017,30,27,0,0
POL,Offline TA/TO,July,No Deposit     ,Contract,226,2017,29,20,0,0
PRT,Offline TA/TO,July,No Deposit     ,Transient,188,2017,31,31,0,0
ESP,Online TA,August,No Deposit     ,Transient,14,2017,33,14,0,1
SWE,Online TA,July,No Deposit     ,Transient,31,2017,31,31,0,0
CN,Offline TA/TO,July,No Deposit     ,Transient,187,2017,31,30,0,0
IRL,Online TA,July,No Deposit     ,Transient,25,2017,30,28,0,0
CN,Offline TA/TO,July,No Deposit     ,Transient,185,2017,31,30,0,0
USA,Direct,July,No Deposit     ,Transient,60,2017,30,29,0,0
PRT,Online TA,August,No Deposit     ,Transient,76,2017,31,1,0,0
IRL,Offline TA/TO,July,No Deposit     ,Transient,197,2017,29,20,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,1,2017,31,2,0,0
BRA,Online TA,July,No Deposit     ,Transient,287,2017,30,29,0,0
FRA,Online TA,August,No Deposit     ,Transient,62,2017,31,2,0,0
PRT,Direct,August,No Deposit     ,Transient,0,2017,31,2,0,0
GBR,Offline TA/TO,July,No Deposit     ,Transient,201,2017,29,20,0,0
MAR,Online TA,July,No Deposit     ,Transient,124,2017,31,30,1,0
USA,Online TA,August,No Deposit     ,Transient,76,2017,31,1,0,0
PRT,Online TA,August,No Deposit     ,Transient,24,2017,33,15,0,1
IRL,Online TA,August,No Deposit     ,Transient,29,2017,34,21,0,1
ESP,Online TA,July,No Deposit     ,Transient,175,2017,30,27,0,0
ESP,Online TA,July,No Deposit     ,Transient,45,2017,30,27,0,0
PRT,Direct,August,No Deposit     ,Transient,59,2017,33,13,0,1
CN,Offline TA/TO,July,No Deposit     ,Transient,180,2017,31,30,0,0
ESP,Online TA,July,No Deposit     ,Transient,108,2017,30,29,0,0
PRT,Online TA,July,No Deposit     ,Transient,256,2017,30,27,0,0
PRT,Direct,July,No Deposit     ,Transient,256,2017,30,27,1,0
CN,Offline TA/TO,July,No Deposit     ,Transient,166,2017,31,30,0,0
PRT,Online TA,August,No Deposit     ,Transient,76,2017,31,1,0,0
ESP,Online TA,August,No Deposit     ,Transient,104,2017,31,3,0,1
ESP,Online TA,July,No Deposit     ,Transient-Party,25,2017,30,29,0,0
PRT,Online TA,August,No Deposit     ,Transient,15,2017,33,15,0,1
IRL,Direct,July,No Deposit     ,Transient,1,2017,30,27,0,0
CN,Offline TA/TO,July,No Deposit     ,Transient,229,2017,31,30,0,0
ESP,Online TA,August,No Deposit     ,Transient,3,2017,31,5,0,1
CHE,Online TA,July,No Deposit     ,Transient,118,2017,30,24,0,0
CN,Offline TA/TO,July,No Deposit     ,Transient,262,2017,31,30,0,0
USA,Online TA,July,No Deposit     ,Transient,281,2017,31,30,0,0
PRT,Direct,August,No Deposit     ,Transient,7,2017,31,1,0,0
GBR,Online TA,July,No Deposit     ,Transient,345,2017,29,21,0,0
PRT,Online TA,August,No Deposit     ,Transient,277,2017,34,20,0,1
PRT,Online TA,August,No Deposit     ,Transient,193,2017,34,21,0,1
PRT,Corporate,August,No Deposit     ,Transient,4,2017,31,1,0,0
PRT,Online TA,July,No Deposit     ,Transient,52,2017,31,31,0,0
ESP,Direct,August,No Deposit     ,Transient,27,2017,35,28,0,1
GBR,Offline TA/TO,July,No Deposit     ,Contract,335,2017,30,24,0,0
GBR,Direct,July,No Deposit     ,Transient,178,2017,30,26,0,0
PRT,Offline TA/TO,July,No Deposit     ,Transient,176,2017,30,26,0,0
PRT,Online TA,July,No Deposit     ,Transient-Party,58,2017,30,28,0,0
PRT,Direct,August,No Deposit     ,Transient,4,2017,31,5,0,1
GBR,Online TA,July,No Deposit     ,Transient,24,2017,30,29,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,187,2017,31,2,0,1
PRT,Online TA,August,No Deposit     ,Transient,36,2017,33,16,0,1
PRT,Online TA,August,No Deposit     ,Transient,21,2017,34,21,0,1
PRT,Online TA,August,No Deposit     ,Transient,126,2017,31,1,0,0
PRT,Corporate,August,No Deposit     ,Transient,4,2017,31,1,0,0
ESP,Direct,July,No Deposit     ,Transient,0,2017,30,29,0,0
PRT,Corporate,August,No Deposit     ,Transient,4,2017,31,1,0,0
FRA,Direct,July,No Deposit     ,Transient,22,2017,31,31,0,0
GBR,Offline TA/TO,July,No Deposit     ,Contract,335,2017,30,24,0,0
PRT,Corporate,August,No Deposit     ,Transient,4,2017,31,1,1,0
PRT,Offline TA/TO,July,No Deposit     ,Contract,124,2017,30,23,0,0
BRA,Online TA,August,No Deposit     ,Transient,125,2017,31,1,1,0
PRT,Corporate,August,No Deposit     ,Transient,4,2017,31,1,0,0
GBR,Online TA,July,No Deposit     ,Transient,139,2017,30,29,1,0
NLD,Online TA,August,No Deposit     ,Transient,51,2017,31,1,1,0
GBR,Offline TA/TO,July,No Deposit     ,Contract,124,2017,30,23,0,0
PRT,Online TA,August,No Deposit     ,Transient,29,2017,34,26,0,1
GBR,Offline TA/TO,July,No Deposit     ,Contract,124,2017,30,23,0,0
BEL,Offline TA/TO,July,No Deposit     ,Transient,197,2017,30,26,0,0
GBR,Online TA,August,No Deposit     ,Transient,32,2017,35,29,0,1
PRT,Online TA,July,No Deposit     ,Transient-Party,58,2017,30,28,0,0
PRT,Direct,July,No Deposit     ,Transient,23,2017,30,29,1,0
BRA,Online TA,August,No Deposit     ,Transient,120,2017,31,1,0,0
GBR,Online TA,July,No Deposit     ,Transient,9,2017,30,29,0,0
SWE,Online TA,July,No Deposit     ,Transient,19,2017,30,25,0,0
GBR,Online TA,July,No Deposit     ,Transient,31,2017,30,26,0,0
PRT,Online TA,August,Non Refund     ,Transient,8,2017,31,5,0,1
PRT,Online TA,July,No Deposit     ,Transient-Party,276,2017,30,24,0,0
BEL,Online TA,July,No Deposit     ,Transient,281,2017,30,29,0,0
AUS,Online TA,July,No Deposit     ,Transient,115,2017,31,30,0,0
RUS,Online TA,August,No Deposit     ,Transient,46,2017,35,27,0,1
IRL,Online TA,July,No Deposit     ,Transient,199,2017,30,25,0,0
GBR,Online TA,July,No Deposit     ,Transient,6,2017,30,28,0,0
POL,Online TA,July,No Deposit     ,Transient-Party,171,2017,30,25,0,0
GBR,Offline TA/TO,July,No Deposit     ,Contract,44,2017,30,28,0,0
ESP,Direct,July,No Deposit     ,Transient,5,2017,30,24,1,0
PRT,Direct,July,No Deposit     ,Transient,318,2017,30,25,1,0
ESP,Online TA,August,No Deposit     ,Transient,16,2017,33,17,0,1
CN,Online TA,July,No Deposit     ,Transient,223,2017,30,27,0,0
ESP,Online TA,August,Refundable     ,Transient,15,2017,31,3,0,1
GBR,Offline TA/TO,July,No Deposit     ,Transient-Party,266,2017,30,28,0,0
FRA,Direct,July,No Deposit     ,Transient,32,2017,30,28,0,0
GBR,Offline TA/TO,July,No Deposit     ,Transient-Party,266,2017,30,28,0,0
PRT,Online TA,August,No Deposit     ,Transient,58,2017,34,24,0,1
GBR,Direct,July,No Deposit     ,Transient,1,2017,31,31,0,0
PRT,Offline TA/TO,July,No Deposit     ,Transient,231,2017,30,25,1,0
IRL,Direct,July,No Deposit     ,Transient,16,2017,30,27,0,0
PRT,Direct,July,No Deposit     ,Transient,0,2017,31,31,0,0
PHL,Online TA,August,No Deposit     ,Transient,28,2017,31,3,0,1
ESP,Online TA,July,No Deposit     ,Transient-Party,17,2017,30,26,0,0
GBR,Online TA,July,No Deposit     ,Transient-Party,171,2017,30,25,0,0
PRT,Offline TA/TO,July,No Deposit     ,Transient,231,2017,30,25,0,0
PHL,Online TA,August,No Deposit     ,Transient,28,2017,31,3,0,1
ESP,Online TA,July,No Deposit     ,Transient-Party,17,2017,30,26,0,0
PHL,Online TA,August,No Deposit     ,Transient,28,2017,31,3,0,1
PHL,Online TA,August,No Deposit     ,Transient,28,2017,31,3,0,1
GBR,Online TA,July,No Deposit     ,Transient-Party,171,2017,30,25,0,0
PHL,Online TA,August,No Deposit     ,Transient,28,2017,31,3,0,1
PHL,Online TA,August,No Deposit     ,Transient,28,2017,31,3,0,1
IRL,Offline TA/TO,July,No Deposit     ,Transient,62,2017,29,18,0,0
PRT,Offline TA/TO,August,No Deposit     ,Transient,191,2017,34,26,0,1
SWE,Online TA,July,No Deposit     ,Transient,1,2017,30,28,0,0
PRT,Online TA,July,No Deposit     ,Transient-Party,276,2017,30,24,0,0
GBR,Offline TA/TO,July,No Deposit     ,Transient,195,2017,30,24,0,0
BRA,Direct,July,No Deposit     ,Transient,50,2017,30,28,1,0
IRL,Direct,July,No Deposit     ,Transient,280,2017,30,27,0,0
USA,Online TA,July,No Deposit     ,Transient,0,2017,30,28,0,0
FRA,Online TA,July,No Deposit     ,Transient,8,2017,30,28,0,0
ESP,Online TA,July,No Deposit     ,Transient,32,2017,30,27,0,0
PRT,Direct,July,No Deposit     ,Transient,114,2017,30,27,1,0
DEU,Online TA,July,No Deposit     ,Transient,151,2017,30,29,0,0
IRL,Direct,July,No Deposit     ,Transient,52,2017,30,24,0,0
LUX,Online TA,July,No Deposit     ,Transient,28,2017,30,27,0,0
PRT,Online TA,July,No Deposit     ,Transient,1,2017,30,28,1,0
GBR,Online TA,July,No Deposit     ,Transient,181,2017,30,26,0,0
PRT,Direct,July,No Deposit     ,Transient,195,2017,30,27,1,0
GBR,Direct,July,No Deposit     ,Transient,82,2017,30,23,0,0
ESP,Online TA,July,No Deposit     ,Transient,157,2017,30,28,0,0
GBR,Direct,July,No Deposit     ,Transient,82,2017,30,23,0,0
PRT,Online TA,July,No Deposit     ,Transient,4,2017,30,23,0,0
CHE,Online TA,July,No Deposit     ,Transient-Party,0,2017,30,27,1,0
CN,Online TA,July,No Deposit     ,Transient,177,2017,30,28,0,0
PRT,Online TA,July,No Deposit     ,Transient,5,2017,30,25,0,0
USA,Online TA,July,No Deposit     ,Transient,0,2017,30,28,1,0
ESP,Direct,July,No Deposit     ,Transient,25,2017,30,24,0,0
PRT,Direct,July,No Deposit     ,Transient,192,2017,29,22,1,0
CHE,Online TA,July,No Deposit     ,Transient,175,2017,30,23,0,0
GBR,Offline TA/TO,July,No Deposit     ,Contract,46,2017,30,24,0,0
ESP,Online TA,July,No Deposit     ,Transient,72,2017,30,28,0,0
GBR,Offline TA/TO,July,No Deposit     ,Contract,14,2017,30,27,0,0
ESP,Online TA,August,No Deposit     ,Transient,70,2017,35,31,0,1
GBR,Offline TA/TO,July,No Deposit     ,Transient,161,2017,30,28,0,0
BEL,Direct,July,No Deposit     ,Transient,18,2017,30,28,1,0
PRT,Online TA,August,No Deposit     ,Transient,91,2017,32,10,0,1
CN,Online TA,July,No Deposit     ,Transient,30,2017,30,27,0,0
FRA,Offline TA/TO,July,No Deposit     ,Transient,156,2017,29,16,0,0
DEU,Direct,July,No Deposit     ,Transient,179,2017,30,24,0,0
IRL,Online TA,July,No Deposit     ,Transient,18,2017,30,27,0,0
IRL,Direct,July,No Deposit     ,Transient,52,2017,30,24,0,0
PRT,Online TA,July,No Deposit     ,Transient-Party,0,2017,30,27,0,0
BRA,Online TA,July,No Deposit     ,Transient,12,2017,30,27,0,0
GBR,Offline TA/TO,July,No Deposit     ,Transient,161,2017,30,28,0,0
PRT,Offline TA/TO,August,No Deposit     ,Contract,28,2017,32,9,0,1
PRT,Online TA,July,No Deposit     ,Transient,0,2017,31,31,0,1
GBR,Offline TA/TO,July,No Deposit     ,Transient,14,2017,30,27,0,0
CN,Online TA,July,No Deposit     ,Transient,181,2017,30,27,0,0
ESP,Online TA,August,No Deposit     ,Transient,11,2017,32,11,0,1
PRT,Online TA,July,No Deposit     ,Transient,189,2017,30,23,1,0
PRT,Offline TA/TO,August,No Deposit     ,Group,29,2017,32,10,0,1
FRA,Offline TA/TO,July,No Deposit     ,Transient,170,2017,29,16,0,0
PRT,Direct,July,No Deposit     ,Transient,74,2017,26,1,2,0
LUX,Direct,July,No Deposit     ,Transient-Party,143,2017,30,28,1,0
LUX,Direct,July,No Deposit     ,Transient-Party,143,2017,30,28,0,0
LUX,Direct,July,No Deposit     ,Transient-Party,143,2017,30,28,0,0
PRT,Offline TA/TO,July,No Deposit     ,Transient,143,2017,30,24,0,0
BEL,Online TA,July,No Deposit     ,Transient,122,2017,30,23,0,0
PRT,Complementary,July,No Deposit     ,Transient,18,2017,30,28,0,0
ESP,Online TA,August,No Deposit     ,Transient,26,2017,34,25,0,1
PRT,Online TA,July,No Deposit     ,Transient,167,2017,29,22,0,0
JPN,Online TA,July,No Deposit     ,Transient-Party,19,2017,30,29,0,0
PRT,Offline TA/TO,July,No Deposit     ,Transient,27,2017,30,25,0,0
GBR,Online TA,July,Non Refund     ,Transient-Party,0,2017,30,29,0,0
PRT,Direct,July,No Deposit     ,Transient,103,2017,29,16,1,0
CHE,Online TA,July,No Deposit     ,Transient,165,2017,29,22,0,0
ESP,Online TA,August,No Deposit     ,Transient,19,2017,33,18,0,1
ESP,Online TA,July,No Deposit     ,Transient,48,2017,30,26,1,0
CHN,Online TA,July,No Deposit     ,Transient-Party,19,2017,30,29,0,0
CHE,Direct,July,No Deposit     ,Transient,149,2017,30,26,0,0
IRL,Offline TA/TO,July,No Deposit     ,Contract,198,2017,29,20,0,0
PRT,Online TA,August,No Deposit     ,Transient,77,2017,33,17,0,1
FRA,Online TA,August,No Deposit     ,Transient,184,2017,32,11,0,1
GBR,Offline TA/TO,July,No Deposit     ,Contract,83,2017,30,23,0,0
ITA,Online TA,July,No Deposit     ,Transient,27,2017,30,26,1,0
CHN,Online TA,July,No Deposit     ,Transient-Party,19,2017,30,29,0,0
PRT,Online TA,July,No Deposit     ,Transient,167,2017,29,22,0,0
PRT,Direct,July,No Deposit     ,Transient,27,2017,30,24,1,0
PRT,Online TA,August,No Deposit     ,Transient,224,2017,32,12,0,1
IRL,Online TA,July,No Deposit     ,Transient,188,2017,30,23,0,0
PRT,Online TA,July,No Deposit     ,Transient,0,2017,30,28,0,0
ESP,Online TA,July,No Deposit     ,Transient,10,2017,29,17,0,0
ESP,Online TA,July,No Deposit     ,Transient,4,2017,30,28,0,0
GBR,Direct,July,No Deposit     ,Transient-Party,177,2017,30,25,0,0
PRT,Online TA,July,No Deposit     ,Transient,47,2017,30,27,0,0
CHN,Online TA,July,No Deposit     ,Transient-Party,18,2017,30,29,0,0
GBR,Direct,July,No Deposit     ,Transient-Party,177,2017,30,25,1,0
CN,Online TA,July,No Deposit     ,Transient,17,2017,30,27,0,0
PRT,Direct,July,No Deposit     ,Transient,160,2017,30,25,0,0
PRT,Online TA,July,No Deposit     ,Transient,0,2017,30,29,1,0
GBR,Offline TA/TO,July,No Deposit     ,Contract,11,2017,30,25,0,0
PRT,Online TA,July,No Deposit     ,Transient,2,2017,30,25,1,0
PRT,Online TA,July,No Deposit     ,Transient,167,2017,29,22,0,0
CZE,Offline TA/TO,July,No Deposit     ,Transient,151,2017,30,23,0,0
GBR,Online TA,July,No Deposit     ,Transient,30,2017,30,27,0,0
BEL,Online TA,August,No Deposit     ,Transient,140,2017,35,27,0,1
DEU,Online TA,July,No Deposit     ,Transient,150,2017,30,25,0,0
GBR,Online TA,July,No Deposit     ,Transient-Party,0,2017,30,29,0,0
PRT,Offline TA/TO,July,No Deposit     ,Transient,176,2017,30,23,1,0
ESP,Online TA,August,No Deposit     ,Transient,114,2017,35,29,0,1
ROU,Online TA,August,No Deposit     ,Transient,45,2017,32,10,0,1
HUN,Online TA,August,No Deposit     ,Transient,130,2017,33,13,0,1
POL,Online TA,July,No Deposit     ,Transient,163,2017,30,24,0,0
PRT,Online TA,July,No Deposit     ,Transient,142,2017,29,21,0,0
PRT,Online TA,July,No Deposit     ,Transient,268,2017,29,21,0,0
PRT,Direct,July,No Deposit     ,Transient,0,2017,30,29,0,0
ESP,Online TA,July,No Deposit     ,Transient,33,2017,30,24,1,0
PRT,Direct,July,No Deposit     ,Transient,222,2017,29,22,0,0
POL,Online TA,July,No Deposit     ,Transient,149,2017,30,25,0,0
RUS,Online TA,July,No Deposit     ,Transient,2,2017,31,31,0,1
PRT,Direct,July,No Deposit     ,Transient,130,2017,29,22,1,0
CHE,Online TA,July,No Deposit     ,Transient,176,2017,29,22,0,0
PRT,Direct,July,No Deposit     ,Transient,15,2017,30,23,0,0
HUN,Online TA,July,No Deposit     ,Transient-Party,115,2017,29,18,0,0
PRT,Direct,July,No Deposit     ,Transient,195,2017,30,23,0,0
GBR,Online TA,July,No Deposit     ,Transient,23,2017,29,22,0,0
PRT,Offline TA/TO,July,No Deposit     ,Transient,73,2017,29,21,1,0
ESP,Online TA,July,No Deposit     ,Transient,28,2017,30,27,1,0
PRT,Direct,July,No Deposit     ,Transient,165,2017,29,22,0,0
RUS,Online TA,July,No Deposit     ,Transient,2,2017,31,31,0,1
PRT,Direct,August,No Deposit     ,Transient,22,2017,31,3,0,1
ESP,Online TA,July,No Deposit     ,Transient,18,2017,30,26,0,0
PRT,Online TA,July,No Deposit     ,Transient,85,2017,30,23,0,0
CN,Online TA,July,No Deposit     ,Transient,140,2017,30,25,1,0
GBR,Online TA,July,No Deposit     ,Transient-Party,0,2017,30,27,0,0
PRT,Online TA,July,No Deposit     ,Transient,163,2017,30,24,0,0
GBR,Online TA,July,No Deposit     ,Transient-Party,0,2017,30,27,0,0
GBR,Online TA,July,No Deposit     ,Transient-Party,0,2017,30,27,0,0
PRT,Direct,July,No Deposit     ,Transient,219,2017,30,24,1,0
PRT,Online TA,July,No Deposit     ,Transient,163,2017,30,24,1,0
RUS,Online TA,July,No Deposit     ,Transient,345,2017,29,21,0,0
PRT,Direct,July,No Deposit     ,Transient,7,2017,30,24,0,0
PRT,Online TA,July,No Deposit     ,Transient,51,2017,30,28,0,0
CHE,Direct,July,No Deposit     ,Transient,296,2017,30,24,1,0
CHE,Direct,July,No Deposit     ,Transient,154,2017,30,24,0,0
CHE,Online TA,July,No Deposit     ,Transient,112,2017,30,23,0,0
SWE,Online TA,July,No Deposit     ,Transient,126,2017,29,22,0,0
PRT,Direct,July,No Deposit     ,Transient,182,2017,30,23,0,0
HUN,Online TA,July,No Deposit     ,Transient-Party,115,2017,29,18,0,0
BEL,Offline TA/TO,July,No Deposit     ,Transient,131,2017,29,22,0,0
PRT,Direct,July,No Deposit     ,Transient,117,2017,29,22,1,0
PRT,Direct,July,No Deposit     ,Transient,4,2017,30,24,0,0
PRT,Direct,July,No Deposit     ,Transient,162,2017,29,22,1,0
GBR,Offline TA/TO,July,No Deposit     ,Transient,189,2017,29,21,0,0
GBR,Offline TA/TO,July,No Deposit     ,Contract,98,2017,29,21,0,0
NLD,Online TA,July,No Deposit     ,Transient,59,2017,30,27,0,0
PRT,Online TA,July,No Deposit     ,Transient,216,2017,30,24,0,0
PRT,Online TA,August,No Deposit     ,Transient,212,2017,33,17,0,1
FRA,Direct,July,No Deposit     ,Transient,0,2017,30,27,0,0
CHE,Direct,July,No Deposit     ,Transient,194,2017,29,17,0,0
AUS,Online TA,July,No Deposit     ,Transient,26,2017,30,24,0,0
GBR,Offline TA/TO,July,No Deposit     ,Contract,345,2017,29,21,0,0
GBR,Online TA,July,No Deposit     ,Transient,2,2017,30,27,0,0
DEU,Offline TA/TO,July,No Deposit     ,Transient,115,2017,29,16,0,0
GBR,Offline TA/TO,July,No Deposit     ,Contract,108,2017,28,14,0,0
PRT,Online TA,July,No Deposit     ,Transient,8,2017,30,25,1,0
PRT,Offline TA/TO,July,No Deposit     ,Transient,179,2017,30,24,1,0
CN,Direct,July,No Deposit     ,Transient,43,2017,30,24,0,0
